SkillId,SkillName
1017730,Hệ Thống Công Nghệ
710842,PMC
1778,Quản Lý Thu Mua
1070161,Đánh Giá Tiêu Thụ Sản Phẩm
37459,Brand Communication
3217,PR Content
75654,Brand Awareness
108560,Loan Origination System
125087,Accounting System
11840,Cash Flow Forecasting
8499,Financial Statement
637123,Accounting Transactions
987759,Creative
9917,KPI Reports
349330,KPI Control
36459,Apparel
21299,Quản Lý Đơn Hàng May Mặc
7255,Sample Development
606158,Merchandise Garment
699067,Distribution Channel Development
1075202,Luật / Pháp Lý
707132,Front-End
912002,Biên Dịch Tài Liệu
324759,Phiên Dịch Cabin
76698,HACCP
63358,Bảo Hành
5776,Network Management
790691,Vendor Relationship Management
182324,Market Knowledge
912631,Statistical Software
1058225,SOP
5159,Giám Sát Công Trình
1071059,Đảm Bảo An Toàn Lao Động
200568,Quản Trị Kinh Doanh Bất Động Sản
393428,Recruiting Talents
265008,Expat Recruitment
570932,Garment Machinery
1070578,Facilities Maintenance
1022,Cutting Tool
585948,Oxygen Plasma Operation
1016584,Drawing
989227,Nhiệt tình
1016765,Kiến thức quy trình tuyển dụng
387459,ECUS
113835,Budgetary Control
1150780,Fuel Value Accounting
5576,VAS
1053,Investment Management
915044,Fund Sourcing
192049,Deal Sourcing
197887,Investment Valuation
75061,Portfolio Management
1011699,Kỹ Năng Quản Lý Nhân Viên
1033676,Sales Consultant
617275,Am Hiểu Khách Hàng
8631,Supplier Negotiation
432973,QC Planning
1011550,Visual Basic
1047753,Visual Basic
1049127,Visual Basic
1065449,Visual Basic
898411,Market Trend Analysis
611,Máy Xây Dựng
522067,Engineering Product
1025715,Engineering Experience
1051123,Customs Operations
778170,Kiểm Tra Chứng Từ Hóa Đơn
109766,Lập Báo Cáo Thuế
113556,Promoting Solutions
668,Investment
229975,Quản Lý Nhà Thầu
1017378,Legal Documentation
933656,Legal Advise
358284,Hạ Tầng Công Nghệ
677636,Cloud API
621729,Thiết Bị Thử Nghiệm
737406,Kế Hoạch Nhân Sự
1026046,Social Media Platforms
1083469,Quản lý pháp chế
998462,Soạn thảo văn bản pháp lý
933223,Giám Sát Tuân Thủ
1027067,Soạn thảo văn bản pháp lý
1031748,Soạn thảo văn bản pháp lý
1037242,Soạn thảo văn bản pháp lý
1045915,Soạn thảo văn bản pháp lý
1018155,Quản lý dữ liệu nhân sự
337623,Điện Gió
1001753,Chỉ Huy Trưởng
241232,Chỉ Huy Phó Công Trình
96,Sàng Lọc Hồ Sơ
1159325,Đối Chiếu Dữ Liệu
15874,Engineering Drawings
1041365,Seo
1073128,Chứng Chỉ Hành Nghề
8163,Bảo Trì Điện
1007117,Quản lí tiêu hao vật tư
1027841,kho
989434,warehouse operations
1032643,kho
83992,University Teaching
597384,Teaching Primary Students
988552,Tổ chức sự kiện
937890,Export Documents
913935,Italian Language
1029142,Translating Skills
329934,Managing HR Operations
1013530,Receptionist
1042441,Event Support
1419,Truyền Thông Quảng Cáo
1014351,Giám Sát Tiến Độ
21925,Architectural Concept Design
586264,Building Systems
3637,Copywriting
1030908,Electrical Systems Management
182332,ETAP
1031797,Tiếng Anh đọc hiểu cơ bản
41514,Sales Export
914279,OEM
1030760,Design Development
55787,Construction Drawing
100297,Construction Administration Service
98581,Offline Marketing
127436,Quy Trình Công Nghệ
1074449,Office Management Systems
381969,Processing Industry
1048376,Fmcg Knowledge
467398,Mechanical System
1033262,Mechanical Industry Knowledge
1070603,Mechanical Repair
36155,Trade Category Management
824473,Trade Strategy
35556,Trade Promotion
160302,Category Development
568802,Customer Planning
343616,Planning Capability
32289,Bán Hàng Tiêu Dùng
12642,Xây Dựng Kế Hoạch Bán Hàng
938332,Bán Hàng Dịch Vụ
937692,Kỹ Thuật Bảo Trì
669598,Management Knowledge
917999,Area Management
445343,Audit Process
668153,Audit Nội Bộ
323397,Compliance Auditing
100723,Compliance Procedure
25250,Quản Trị Hệ Thống An Ninh
324,Petrochemical
1121260,Operations Planning
101681,Strategic Business Advice
170610,Quản Lý Chung Cư
1086060,Khảo sát giá thị trường
1000778,VBA Excel
1015244,VBA Excel
1227037,Marco
101783,Online Media Buys
604216,Domain Banking
38618,Labor Law
321537,Korean Topik 4
37668,Interpretation
1020181,Import procedures
1004071,Marketing Plan
86679,Pharmaceutical Manufacturing
118814,Distributor System Management
459,Phát Triển Dự Án
1006478,Quản lí kinh doanh
25612,Typescript
1092628,Back End Developer
345769,Effective Cost Control
1216100,Energy Solutions
100567,Contact Center Consulting
699316,Compliance Law
33872,Law Analysing
851009,Project Analysis
11482,OS Security
911259,Ocean Transportation
909280,Logistics Management
407520,Client Consulting
7071,Administration Management
787423,Reception Management
676138,Lifecycle Management
2100,Trang Trí Nội Thất
985330,Giám Sát Nhà Thầu
160881,Hoàn Thiện Công Trình
635241,Food Process
343462,Food Oral Processing
1014974,Adobe Suite
166903,3D Model
654775,Question Answering
1131575,Giao Tiếp Với Cơ Quan Chính Phủ
8942,Lập Kế Hoạch Dự Án
77596,Equipment Maintenance
1070103,Safety Protocols Management
102284,Regulatory Compliance
1015173,ERP System
721043,EHS Management
98609,Incident Investigation
109604,Safety Training
75155,Automobile
84786,Manufacturing Operations Management
21239,Bảo Trì Thiết Bị Tin Học
222786,Sửa Chữa Cơ Điện
3045,Thiết Kế Hệ Thống
1173331,DMS System management
332076,Integration Management
17426,Supplier Audit
1023345,HR & Admin experience
1006084,HR Manager
740016,Kiểm Tra Phát Hiện Lỗi
1079953,Kỹ Thuật Thiết Bị
1013431,Kế Hoạch Thanh Toán
1028391,Tiêu Chuẩn Kỹ Thuật
718734,Cơ Khí Lập Trình CNC
719155,Vận Hành Máy Tiện
335446,SolidCAM
58255,Driving License
1025978,Sales Enablement
327606,Bán Hàng Bảo Hiểm
504390,Hợp Đồng Tín Dụng
1021383,Kiểm soát giải ngân
198795,Quản Trị Dự Án Đầu Tư
992433,Thẩm Định Tài Chính
680732,Quản Lý Chế Tạo
143544,Tư Vấn Tour
643111,Mua Hàng Trong Nước
1067406,Tiếp đón khách hàng
1035368,Engagement
322025,Product Support
1027812,Finance/Accounting Background
724272,Tiếp Thị Thuốc
161896,Training Expertise
72768,Hạ Tầng
668248,Nước Thải Khu Đô Thị
991063,Computer Skills
93778,Dealer Network
1028340,Quản Lý Dây Chuyền Sản Xuất
399416,FSSC
1033974,Social Media Communication
217701,Quality Checking
118615,Electrical Productions
3098,6 Sigma
8601,International Business
35937,Welding Technology
1017464,Manufacturing
1157472,Manufacturing
1170948,Manufacturing
1012466,Hệ thống pháp luật kế toán
33573,Lập Báo Cáo Quản Trị
476171,Kinh Doanh Thẩm Mỹ
675921,Tư Vấn Mua Hàng
1093733,Medical Device Knowledge
721157,Thiết Kế Mạch Điện
923448,RTU
1074412,Đàm Phán Giá
346117,Control Warehouse
27728,Technical Education
18604,Hóa Chất Xét Nghiệm
1068570,Tiếng Anh Chuyên Môn
619486,Chế Tạo Thép
716111,Gia Công Thép
597963,Máy Móc Kỹ Thuật
239872,Kỹ Thuật Cán Thép
27987,Commerce
1189590,Logistic & Operation
461668,Sales Tracking
1002431,Sales Target
338123,OEM Management
921489,Procurement Outsourcing
1134494,Procurement & Supplier Management
1001347,Active Directory
33012,Microsoft Exchange Server
10434,Windows Server
1018689,Chứng khoán
737545,Tư Vấn Luật Pháp
994308,Tư Vấn Pháp Luật
197170,Văn Bản Pháp Luật
1015657,Chịu được áp lực
1015846,Chịu được áp lực
1025326,Chịu được áp lực
710701,Lập Kế Hoạch Đào Tạo
222,Quản Lý Nhà Hàng
693717,Tư Vấn Hỗ Trợ Kĩ Thuật
268338,Lắp Đặt Thiết Bị Điện
992275,Smarthome
669441,BMS
991611,Communication and negotiation skills
347531,Kỹ Thuật Hóa
374965,Sửa Chữa Khuôn
1074301,Quản Lý Nội Dung
149634,Giám Sát Vận Hành
912555,Microbiology
812843,Microbiological Testing
655950,Microbiology Research
9118,Biotechnology
443819,Health Sciences
1009720,MBA
196371,Quản Lý Văn Thư
99340,Route Development
109006,Kinh Doanh Cơ Khí
1040217,Architectural Design
894340,MEP Project
1106395,Giám sát an ninh
25779,Tín Dụng Chứng Khoán
190368,Quy Hoạch Xây Dựng
24134,Fund Adminstration
765887,Lập Hồ Sơ Nghiệm Thu
135454,Hệ Thống Điện Điều Khiển
1032410,Customer Segmentation
6074,Quản Trị Bán Hàng
1066592,Xây Dựng Quan Hệ
2794,Thiết Kế Bản Vẽ
320168,Gia Công Lắp Đặt Đường Ống
670389,Đọc Bản Vẽ 3D
1081674,Bóc tách bản vẽ kỹ thuật
148828,Thiết Bị Chiếu Sáng
325218,Kỹ Thuật Âm Thanh
992489,Giáo Dục Trực Tuyến
1051142,Thủ Tục Bất Động Sản
32347,Cho Thuê Căn Hộ
431797,Thanh Lý Hợp Đồng
1069192,Kiểm Toán Viên Cao Cấp
988130,development
1112738,Food & Beverages Experience
1074253,Kỹ Sư Tự Động Hóa
118087,BIM Coordination
1076076,BIM tools
168745,Hardware Support
112480,Assembly
2407,Y Dược
387334,Dược Công Nghệ Sinh Học
994764,Tổng hợp báo cáo
1070160,Xử Lý Thông Tin Khách Hàng
475719,Polymer Chemical
155183,Biên Phiên Dịch Tiếng Hàn Quốc
1046596,Korean Interpretation
5730,Adobe Illustrator
144805,Workforce Management
321841,Productivity Management
850635,Phối Cảnh 3D Nội Thất
118888,General Accounting Principals
912284,Fixed Assets
6636,Business Process
13707,Cost Reduction
324073,Manage Subcontractor
7414,Cost Analysis
1424,Cost Accounting
913447,SAP ERP
413397,Tính Giá Sản Phẩm
972331,Khảo Sát Hiện Trường
18837,Kinh Tế Thương Mại
1042403,Kiểm kê kho
35310,Bán Hàng Bất Động Sản
1023604,Client Relationships
26287,Sửa Chữa Điện Tử
969793,Hạch Toán Doanh Thu
7725,Retail Operations
1097419,Kiến Thức Pccc
1010624,Sử dụng phần mềm máy tính
911496,Google Sheets
1008795,Training and coaching
31096,A/B Testing
1019627,VR/AR
1190342,Proficient In Word Processing
116665,Multitasking Skills
65176,Quản Trị Mục Tiêu
925547,Dự Phòng Rủi Ro
81543,Ad Operations
1125322,AI-Driven Solutions
988318,ChatGPT
11391,Scrum Master
1097031,Product Creation
1209945,Di truyền học
1210237,Di truyền phân tử
1024935,Bác sĩ đa khoa
788816,Ung Bướu
39313,Y Khoa
1026801,Kỹ sư Điện
23731,Điện Ô Tô
459628,Cơ Khí Công Trình
413741,Cơ Khí Sửa Chữa Máy
1010229,Kế Toán Misa
628487,Implementing Strategy
1165439,Manufacturing HR
1051249,Hvac Engineering
922733,Vận Hành Máy Đóng Gói
1104377,Salestools Analysis
602763,Digital Performance
1020646,Customer Acquisition
1076555,User Growth Marketing
6779,Cơ Sở Dữ Liệu
1024479,Excel - Google Sheet
1011913,Powerpoint
696765,Patience
628668,Persuasion Skills
29850,Sales Analysis
1073631,"Ms Power Bi, Power Query"
1025691,Business Partnering
1015377,Chiến Lược Sản Phẩm
128410,Transport Coordination
155982,HSSE Management
182622,Safety Procedures
558722,Strategic Analysis
1589,Real Estate Investment
475230,Loan Quality Control
6166,Conflict Resolution
923082,Debt Management
594552,VAT Invoice
993676,R&D Management
43029,PCB Design
995416,IT Service Management
694799,Cài Đặt Hệ Thống Mạng
10802,Firewall
1087276,Router
1039259,Export sales experience
24631,Global Marketing
158268,Safety Management
122059,Industrial Hygiene
13323,Giáo Dục Mầm Non
714534,Giáo Dục Tiểu Học
14652,Material Management
97585,IT Infrastructure Management
514606,CompTIA
401,Hóa Dầu
28304,Hóa Polyme
839581,Hóa Chất Phụ Gia
646936,Chính Sách Hàng Hóa
697121,Hardware R&D
639877,Kỹ Thuật Thông Tin
7131,Redis
1017242,Spring Framework
1032873,FrontEnd
1039682,SQL Sever
987924,NestJS
353419,Order Taking
318136,TOEIC 500
1021669,Brand Storytelling
37345,B2C Marketing
922924,HS Code
922870,Biomedical Engineering
787632,Purchasing Support
1010772,Analytical Problem Solving
121667,Website Development
741455,Kế Toán Tài Chính
194871,Estate Management
756794,Apartment Leasing
171465,An Toàn Công Trường
676087,Quy Định An Toàn
725564,Đánh Giá Rủi Ro EHS
1051086,Thành Thạo Tiếng Trung
371344,Luật Tài Chính
1012954,Dịch Vụ Chứng Khoán
1041044,Business Operations
1004864,Sale export
1071314,Report Management
608362,Data Checking
1052065,Sales & Partnership Management
996660,English & Chinese
1051308,Customer serice
1895,Management Accounting
1011500,Financial services experience
113088,Compressed Air
16676,Soạn Hợp Đồng Mua Bán
135802,Công Nghệ Y Sinh
23237,Kỹ Thuật Máy Tính
1226108,Financial University Degree
440593,HSE Experience
728178,Kho Vận
611675,Thống Kê Hàng Hóa
1134147,"Cẩn Thận, Kiên Nhẫn, Chi Tiết"
847525,Google Studio
1091040,Tổ chức sắp xếp
1016403,Brand Marketing
19987,2D Design
1042060,designer
678604,Social Skills
994766,Dynamic
1025157,Supply Chain Logistics
1022855,Compliance knowledge
999317,Translate
642322,Electronic Technician
1130002,chuyên viên
529807,Digital Branding
919834,In-Store Marketing
1058785,Air Freight Operations
398532,Air Freight Forwarding
588634,Giao Dịch Mua Bán
1026875,Import/Export Documentation
993700,Social Content
685773,Hàn Thiết Bị
1069174,Mở rộng thị trường
1091951,Mở rộng thị trường
152307,Wood Furniture
30402,Tour Sales
642751,Quản Trị Đội Ngũ
119932,Cost Optimization
1063877,Sales and Profit Management
187126,Giải Quyết Tranh Chấp
1050070,Luật Sư
1034938,Tranh tụng tại toà
4206,Điện Tử Công Nghiệp
553749,Thu Chi Tài Chính
102197,Supplier Relationship Management
11454,Project Procurement Management
512913,Procurement Strategy
30183,Tư Vấn Sửa Chữa
552930,An Ninh Trật Tự
508639,Bảo Vệ An Ninh
914974,Nghiệp Vụ An Ninh
720163,Cơ Khí Điện Công Nghiệp
905111,Chính Sách Nhân Sự
17773,Quản Lý Chứng Từ
71063,Chemical Knowledge
340725,Plastic Material Industry
16997,Kinh Doanh Sắt Thép
45764,Quản Lý Dự Án Công Trình
95655,Consumer Product Testing
991470,Đào tạo nhân viên
1016871,Đào tạo nhân viên
1039542,Đào tạo nhân viên
735850,Inventory Selling
1215541,Market Sensing
5174,Kế Toán Bán Hàng
1012075,Kĩ năng quản lý dự án
1043479,Quản Trị Kế Toán
994208,Accounting & Finance
3316,Quản Trị Điều Hành
1053078,IATF
1085785,CAD skills
140758,ISO 14000
1057224,Business Development Management
1179545,Education & Training Program
993707,Educational Business Development
1171493,Linux的
1171458,信息安全
1171459,安全
1171460,合规性控制
1028921,Database Tool
18266,Video Editing
1068783,Branding Design
65214,Design Software
1012220,Sáng tạo
1037420,Tính toán thiết kế
1013503,Kỹ sư thiết kế kết cấu
30445,Cơ Khí Xây Dựng
1005736,Product knowledge
1051341,Vật Liệu Nội Thất
525433,Quản Trị Tuân Thủ
217391,Marketing Support
1044333,Tiếng Anh Thành Thạo
1021344,Data analysis
1039478,Training Operations
1043,Industrial Equipment
295169,Quản Trị Truyền Thông
1029942,Organizational Development
10988,MISA AMIS
339264,Quản Trị Phần Mềm
698897,Risk Compliance
197094,Risk Control
75628,GAAP
641485,BI Tools
1024213,HRBP Management
1012562,Kế hoạch giảng dạy
1338,Phân Tích Đầu Tư
1029574,Administrative Roles
1074448,Personal Assistant Experience
76689,Bartending
187007,Beverage Development
1225835,Expert Driving Skills
584925,Troubleshooting Analysis
10914,Injection Molding
32606,Cash Flow Management
1016200,Sales Techniques
1034131,Sales Techniques
1120022,Proactive And Flexible
597642,Result Driving
99606,Assembly Process
460230,ISO Quality
714928,PR In-House
34628,Marketing Creation
86818,Production Assistant
824727,Financial Solution
694169,Loan Controlling
25272,Mandarin
213921,Technical Translation
1030301,Data-driven mindset
1095077,Làm báo cáo
724262,Quy Trình Đấu Thầu
1033705,Làm báo cáo
1048807,Làm báo cáo
1066046,Làm báo cáo
1079628,Làm báo cáo
1084819,Làm báo cáo
1100824,Kỹ Sư
1075512,Kỹ Sư Máy
1080279,Phát Triển Hệ Thống
1737,Nghiệm Thu Thanh Toán
637406,Utility Maintenance
922691,Utility System
1013130,Apex development
1068349,LWC
928516,STEM
1201171,Interior Fit-Out
16261,Construction Supervision
1014104,Technical coordination
